YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2001-09-29,14:00,46.6,211.6,935,1362,657,0,8,757,0,15,137,0,8,554,10,406,16,275,10,717,10,944,16,69,10,618,3,506,3,252,3,1.4,2,0.076,3,0.038,3,0.308,1,0.16,0
2001-09-29,15:00,54.1,228.5,798,1362,545,0,8,594,0,15,197,0,8,468,10,504,16,173,10,595,10,911,16,61,10,492,3,435,3,225,3,1.4,2,0.076,3,0.038,3,0.308,1,0.16,0
2001-09-29,16:00,63.7,242.0,603,1362,143,0,8,8,0,15,139,0,8,309,10,367,16,147,10,424,10,847,16,49,10,322,3,416,3,142,3,1.4,2,0.076,3,0.038,3,0.308,1,0.16,0
2001-09-29,17:00,74.4,253.2,365,1362,218,0,8,434,0,15,102,0,8,153,10,116,16,122,10,226,10,714,16,35,10,128,11,126,10,84,10,1.4,2,0.076,3,0.038,3,0.308,1,0.16,0
2001-09-29,18:00,85.2,262.7,104,1237,39,0,8,192,0,15,23,0,8,27,10,42,16,23,10,46,10,356,16,16,10,19,1,0,1,14,1,1.4,2,0.076,3,0.038,3,0.308,1,0.16,0
2001-09-29,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.4,2,0.076,3,0.038,3,0.308,1,0.16,0
2001-09-29,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,2,0.076,3,0.038,3,0.308,1,0.16,0
2001-09-29,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,2,0.076,3,0.038,3,0.308,1,0.16,0
2001-09-29,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,2,0.076,3,0.038,3,0.308,1,0.16,0
2001-09-29,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,2,0.076,3,0.038,3,0.308,1,0.16,0
2001-09-29,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,2,0.076,3,0.038,3,0.308,1,0.16,0
2001-09-30,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,2,0.078,3,0.038,3,0.305,1,0.16,0
2001-09-30,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,2,0.078,3,0.038,3,0.305,1,0.16,0
2001-09-30,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6,2,0.078,3,0.038,3,0.305,1,0.16,0
2001-09-30,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.7,2,0.078,3,0.038,3,0.305,1,0.16,0
2001-09-30,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.7,2,0.078,3,0.038,3,0.305,1,0.16,0
2001-09-30,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.8,2,0.078,3,0.038,3,0.305,1,0.16,0
2001-09-30,7:00,85.2,97.6,102,1215,12,0,8,0,0,15,12,0,8,37,10,241,16,17,10,43,10,304,16,18,10,46,1,272,1,12,1,1.8,2,0.078,3,0.050,3,0.305,1,0.16,0
2001-09-30,8:00,74.6,107.0,362,1363,209,0,8,553,0,15,62,0,8,218,10,672,16,39,10,218,10,672,16,39,10,234,3,733,3,33,3,1.9,2,0.078,3,0.050,3,0.305,1,0.16,0
2001-09-30,9:00,63.9,118.2,599,1363,408,0,8,757,0,15,74,0,8,413,10,813,16,55,10,413,10,813,16,55,10,430,3,832,3,52,3,1.9,2,0.078,3,0.050,3,0.305,1,0.16,0
2001-09-30,10:00,54.4,131.7,794,1363,559,0,8,795,0,15,95,0,8,567,10,857,16,68,10,581,10,880,16,68,10,605,11,901,10,58,10,2.0,2,0.078,3,0.050,3,0.305,1,0.16,0
2001-09-30,11:00,46.9,148.6,931,1363,678,0,8,566,0,15,291,0,8,497,10,376,16,241,10,701,10,914,16,77,10,680,11,765,10,134,10,2.0,2,0.078,3,0.050,3,0.305,1,0.16,0
2001-09-30,12:00,42.7,169.1,1001,1363,147,0,8,0,0,15,147,0,8,683,10,699,16,170,10,763,10,929,16,81,10,585,3,512,3,181,3,2.1,2,0.078,3,0.050,3,0.305,1,0.16,0
2001-09-30,13:00,42.7,191.1,1001,1363,655,0,8,525,0,15,269,0,8,353,10,264,16,159,10,762,10,928,16,81,10,584,11,359,10,294,10,2.2,2,0.078,3,0.050,3,0.305,1,0.16,0
2001-09-30,14:00,47.0,211.5,929,1363,488,0,8,269,0,15,304,0,8,563,10,527,16,204,10,698,10,912,16,77,10,520,3,322,3,285,3,2.2,2,0.078,3,0.050,3,0.305,1,0.16,0
2001-09-30,15:00,54.5,228.3,791,1363,218,0,8,23,0,15,205,0,8,420,10,459,16,154,10,577,10,877,16,68,10,390,3,206,3,261,3,2.2,2,0.078,3,0.050,3,0.305,1,0.16,0
2001-09-30,16:00,64.0,241.8,596,1363,251,0,8,133,0,15,193,0,8,227,10,177,16,150,10,408,10,808,16,55,10,294,3,169,3,209,3,2.2,2,0.078,3,0.050,3,0.305,1,0.16,0
2001-09-30,17:00,74.8,253.0,358,1363,179,0,8,283,0,15,105,0,8,77,10,41,16,66,10,213,10,665,16,39,10,131,15,74,14,100,14,2.2,2,0.078,3,0.050,3,0.305,1,0.16,0
2001-09-30,18:00,85.3,262.3,98,1193,24,0,8,40,0,15,21,0,8,41,10,130,16,30,10,41,10,291,16,17,10,29,1,6,1,24,1,2.2,2,0.078,3,0.050,3,0.305,1,0.16,0
2001-09-30,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.2,2,0.078,3,0.050,3,0.305,1,0.16,0
2001-09-30,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.2,2,0.078,3,0.050,3,0.305,1,0.16,0
2001-09-30,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.2,2,0.078,3,0.050,3,0.305,1,0.16,0
2001-09-30,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.2,2,0.078,3,0.050,3,0.305,1,0.16,0
2001-09-30,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.2,2,0.078,3,0.050,3,0.305,1,0.16,0
2001-09-30,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.3,2,0.078,3,0.050,3,0.305,1,0.16,0
2001-10-01,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.3,2,0.081,3,0.050,3,0.288,1,0.14,0
2001-10-01,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.3,2,0.081,3,0.050,3,0.288,1,0.14,0
2001-10-01,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.3,2,0.081,3,0.050,3,0.288,1,0.14,0
2001-10-01,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.3,2,0.081,3,0.050,3,0.288,1,0.14,0
2001-10-01,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.3,2,0.081,3,0.050,3,0.288,1,0.14,0
2001-10-01,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.3,2,0.081,3,0.050,3,0.288,1,0.14,0
2001-10-01,7:00,85.3,98.0,99,1193,15,1,8,13,1,15,14,1,8,23,24,12,27,22,24,41,10,280,16,17,10,26,1,1,1,23,1,2.3,2,0.081,3,0.054,3,0.288,1,0.14,0
2001-10-01,8:00,74.8,107.3,358,1364,107,0,8,30,0,15,99,0,8,100,24,84,27,78,24,212,10,655,16,40,10,64,3,2,3,59,3,2.3,2,0.081,3,0.054,3,0.288,1,0.14,0
2001-10-01,9:00,64.1,118.6,595,1364,107,0,8,0,0,15,107,0,8,277,24,413,27,97,24,406,10,800,16,56,10,134,3,2,3,128,3,2.3,2,0.081,3,0.054,3,0.288,1,0.14,0
2001-10-01,10:00,54.6,132.1,789,1364,147,0,8,0,0,15,147,0,8,414,24,115,27,347,24,573,10,870,16,69,10,291,3,19,3,270,3,2.3,2,0.081,3,0.054,3,0.288,1,0.14,0
2001-10-01,11:00,47.2,148.9,926,1364,328,0,8,42,0,15,299,0,8,445,24,246,27,278,24,693,10,906,16,78,10,350,3,20,3,323,3,2.3,2,0.081,3,0.054,3,0.288,1,0.14,0
2001-10-01,12:00,43.1,169.2,996,1364,362,0,8,37,0,15,335,0,8,453,24,4,27,450,24,755,10,921,16,82,10,380,3,21,3,351,3,2.3,2,0.081,3,0.054,3,0.288,1,0.14,0
2001-10-01,13:00,43.1,191.2,995,1364,355,0,8,32,0,15,332,0,8,519,24,316,27,288,24,754,10,921,16,82,10,448,3,72,3,379,3,2.3,2,0.081,3,0.054,3,0.288,1,0.14,0
2001-10-01,14:00,47.4,211.4,923,1364,408,0,8,131,0,15,319,0,8,395,24,119,27,314,24,691,10,906,16,78,10,543,11,222,10,372,10,2.2,2,0.081,3,0.054,3,0.288,1,0.14,0
2001-10-01,15:00,54.9,228.1,784,1364,451,0,8,370,0,15,238,0,8,531,24,455,27,269,24,569,10,870,16,69,10,376,3,103,3,306,3,2.2,2,0.081,3,0.054,3,0.288,1,0.14,0
2001-10-01,16:00,64.4,241.6,589,1364,330,0,8,367,0,15,171,0,8,171,24,99,27,128,24,401,10,799,16,56,10,389,3,637,3,113,3,2.2,2,0.081,3,0.054,3,0.288,1,0.14,0
2001-10-01,17:00,75.1,252.7,351,1364,217,0,8,527,0,15,81,0,8,187,24,291,27,112,24,207,10,651,16,39,10,172,3,482,3,56,3,2.2,2,0.081,3,0.054,3,0.288,1,0.14,0
2001-10-01,18:00,85.4,261.9,92,1148,36,0,8,236,0,15,17,0,8,35,24,29,27,33,24,38,10,265,16,16,10,32,1,174,1,14,1,2.2,2,0.081,3,0.054,3,0.288,1,0.14,0
2001-10-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,2,0.081,3,0.054,3,0.288,1,0.14,0
2001-10-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,2,0.081,3,0.054,3,0.288,1,0.14,0
2001-10-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,2,0.081,3,0.054,3,0.288,1,0.14,0
2001-10-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,2,0.081,3,0.054,3,0.288,1,0.14,0
2001-10-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,2,0.081,3,0.054,3,0.288,1,0.14,0
2001-10-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,2,0.081,3,0.054,3,0.288,1,0.14,0
2001-10-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,2,0.083,3,0.054,3,0.288,1,0.14,0
2001-10-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,2,0.083,3,0.054,3,0.288,1,0.14,0
2001-10-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.2,2,0.083,3,0.054,3,0.288,1,0.14,0
2001-10-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.3,2,0.083,3,0.054,3,0.288,1,0.14,0
2001-10-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.4,2,0.083,3,0.054,3,0.288,1,0.14,0
2001-10-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.5,2,0.083,3,0.054,3,0.288,1,0.14,0
2001-10-02,7:00,85.3,98.4,95,1171,28,1,8,146,1,15,16,1,8,36,24,152,27,23,24,36,10,203,16,19,10,39,1,108,1,22,1,2.6,2,0.083,3,0.081,3,0.288,1,0.14,0
2001-10-02,8:00,75.0,107.7,353,1365,211,0,8,343,0,15,122,0,8,140,24,301,27,62,24,200,10,586,16,48,10,184,3,304,3,102,3,2.6,2,0.083,3,0.081,3,0.288,1,0.14,0
2001-10-02,9:00,64.3,118.9,590,1365,197,0,8,113,0,15,148,0,8,340,24,537,27,108,24,391,10,746,16,68,10,283,11,249,10,159,10,2.7,2,0.083,3,0.081,3,0.288,1,0.14,0
2001-10-02,10:00,54.9,132.4,784,1365,548,0,8,597,0,15,204,0,8,504,24,614,27,151,24,557,10,823,16,84,10,456,3,320,3,259,3,2.8,2,0.083,3,0.081,3,0.288,1,0.14,0
2001-10-02,11:00,47.6,149.2,921,1365,660,0,8,754,0,15,151,0,8,352,24,160,27,244,24,676,10,862,16,94,10,535,3,328,3,296,3,2.9,2,0.083,3,0.081,3,0.288,1,0.14,0
2001-10-02,12:00,43.5,169.4,991,1365,765,0,8,871,0,15,132,0,8,670,24,750,27,125,24,737,10,878,16,99,10,703,11,602,10,240,10,3.0,2,0.083,3,0.081,3,0.288,1,0.14,0
2001-10-02,13:00,43.5,191.2,989,1365,764,0,8,912,0,15,103,0,8,735,24,877,27,99,24,735,10,877,16,99,10,718,11,722,10,167,10,3.1,2,0.083,3,0.081,3,0.288,1,0.14,0
2001-10-02,14:00,47.8,211.3,917,1365,698,0,8,893,0,15,98,0,8,672,24,860,27,94,24,672,10,860,16,94,10,648,3,720,3,144,3,3.0,2,0.083,3,0.081,3,0.288,1,0.14,0
2001-10-02,15:00,55.2,227.9,778,1365,579,0,8,855,0,15,91,0,8,478,24,631,27,118,24,552,10,821,16,84,10,502,3,621,3,138,3,2.9,2,0.083,3,0.081,3,0.288,1,0.14,0
2001-10-02,16:00,64.7,241.3,582,1365,413,0,8,778,0,15,81,0,8,362,24,583,27,113,24,384,10,742,16,68,10,346,3,568,3,106,3,2.7,2,0.083,3,0.081,3,0.288,1,0.14,0
2001-10-02,17:00,75.4,252.5,343,1365,217,0,8,562,0,15,75,0,8,191,25,487,28,68,25,192,10,577,16,47,10,148,3,285,3,72,3,2.6,2,0.083,3,0.081,3,0.288,1,0.14,0
2001-10-02,18:00,85.6,261.6,86,1126,30,0,8,113,0,15,21,0,8,31,24,166,27,18,24,32,10,185,16,18,10,16,1,1,1,11,1,2.5,2,0.083,3,0.081,3,0.288,1,0.14,0
2001-10-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.4,2,0.083,3,0.081,3,0.288,1,0.14,0
2001-10-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.3,2,0.083,3,0.081,3,0.288,1,0.14,0
2001-10-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,2,0.083,3,0.081,3,0.288,1,0.14,0
2001-10-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,2,0.083,3,0.081,3,0.288,1,0.14,0
2001-10-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.083,3,0.081,3,0.288,1,0.14,0
2001-10-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.8,2,0.083,3,0.081,3,0.288,1,0.14,0
2001-10-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.7,2,0.085,3,0.081,3,0.288,1,0.14,0
2001-10-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.7,2,0.085,3,0.081,3,0.288,1,0.14,0
2001-10-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.8,2,0.085,3,0.081,3,0.288,1,0.14,0
2001-10-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.085,3,0.081,3,0.288,1,0.14,0
2001-10-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,2,0.085,3,0.081,3,0.288,1,0.14,0
2001-10-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,2,0.085,3,0.081,3,0.288,1,0.14,0
2001-10-03,7:00,85.4,98.9,91,1149,23,0,8,0,0,15,23,0,8,41,24,280,27,19,24,39,10,319,16,14,10,32,1,50,1,23,1,2.1,2,0.085,3,0.037,3,0.288,1,0.14,0
2001-10-03,8:00,75.2,108.0,349,1365,195,0,8,360,0,15,103,0,8,210,24,693,27,33,24,210,10,693,16,33,10,176,3,422,3,72,3,2.2,2,0.085,3,0.037,3,0.288,1,0.14,0
2001-10-03,9:00,64.6,119.3,586,1365,410,0,8,702,0,15,108,0,8,403,24,828,27,47,24,403,10,828,16,47,10,390,11,654,10,91,10,2.3,2,0.085,3,0.037,3,0.288,1,0.14,0
2001-10-03,10:00,55.2,132.8,779,1365,571,0,8,833,0,15,95,0,8,568,24,892,27,59,24,568,10,892,16,59,10,549,3,752,3,105,3,2.4,2,0.085,3,0.037,3,0.288,1,0.14,0
2001-10-03,11:00,47.9,149.5,915,1365,699,0,8,894,0,15,99,0,8,686,24,925,27,66,24,686,10,925,16,66,10,672,11,794,10,112,10,2.4,2,0.085,3,0.037,3,0.288,1,0.14,0
2001-10-03,12:00,43.8,169.6,985,1365,760,0,8,911,0,15,102,0,8,671,24,740,27,137,24,746,10,938,16,70,10,687,11,734,10,127,10,2.5,2,0.085,3,0.037,3,0.288,1,0.14,0
2001-10-03,13:00,43.9,191.2,983,1365,759,0,8,911,0,15,103,0,8,698,24,804,27,119,24,744,10,936,16,70,10,754,15,808,14,140,14,2.6,2,0.085,3,0.037,3,0.288,1,0.14,0
2001-10-03,14:00,48.2,211.2,910,1365,694,0,8,893,0,15,98,0,8,635,24,771,27,121,24,681,10,922,16,66,10,652,11,777,10,112,10,2.5,2,0.085,3,0.037,3,0.288,1,0.14,0
2001-10-03,15:00,55.6,227.7,771,1365,572,0,8,849,0,15,92,0,8,514,24,752,27,90,24,560,10,889,16,58,10,517,3,710,3,106,3,2.5,2,0.085,3,0.037,3,0.288,1,0.14,0
2001-10-03,16:00,65.0,241.1,575,1365,399,0,8,750,0,15,83,0,8,362,24,616,27,103,24,393,10,823,16,47,10,328,3,562,3,91,3,2.4,2,0.085,3,0.037,3,0.288,1,0.14,0
2001-10-03,17:00,75.7,252.3,336,1365,209,0,8,585,0,15,65,0,8,200,24,681,27,33,24,200,10,681,16,33,10,155,3,416,3,56,3,2.3,2,0.085,3,0.037,3,0.288,1,0.14,0
2001-10-03,18:00,85.7,261.2,81,1081,29,0,8,168,0,15,17,0,8,34,24,289,27,13,24,34,10,289,16,13,10,20,1,88,1,10,1,2.3,2,0.085,3,0.037,3,0.288,1,0.14,0
2001-10-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.2,2,0.085,3,0.037,3,0.288,1,0.14,0
2001-10-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,2,0.085,3,0.037,3,0.288,1,0.14,0
2001-10-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,2,0.085,3,0.037,3,0.288,1,0.14,0
2001-10-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,2,0.085,3,0.037,3,0.288,1,0.14,0
2001-10-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.085,3,0.037,3,0.288,1,0.14,0
2001-10-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.085,3,0.037,3,0.288,1,0.14,0
2001-10-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.8,2,0.087,3,0.037,3,0.289,1,0.14,0
2001-10-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.8,2,0.087,3,0.037,3,0.289,1,0.14,0
2001-10-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.087,3,0.037,3,0.289,1,0.14,0
2001-10-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.087,3,0.037,3,0.289,1,0.14,0
2001-10-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.087,3,0.037,3,0.289,1,0.14,0
2001-10-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.9,2,0.087,3,0.037,3,0.289,1,0.14,0
2001-10-04,7:00,85.5,99.3,88,1127,27,0,8,0,0,15,27,0,8,28,24,97,27,21,24,28,10,97,16,21,10,39,1,128,1,19,1,2.0,2,0.087,3,0.141,3,0.289,1,0.14,0
2001-10-04,8:00,75.4,108.4,344,1366,212,0,8,581,0,15,65,0,8,179,24,462,27,63,24,179,10,462,16,63,10,178,10,514,11,58,11,2.0,2,0.087,3,0.141,3,0.289,1,0.14,0
2001-10-04,9:00,64.8,119.6,581,1366,411,0,8,780,0,15,78,0,8,370,24,652,27,92,24,370,10,652,16,92,10,386,3,715,3,74,3,2.0,2,0.087,3,0.141,3,0.289,1,0.14,0
2001-10-04,10:00,55.4,133.1,774,1366,574,0,8,851,0,15,91,0,8,538,24,747,27,115,24,538,10,747,16,115,10,554,11,808,10,81,10,2.1,2,0.087,3,0.141,3,0.289,1,0.14,0
2001-10-04,11:00,48.2,149.8,910,1366,685,0,8,873,0,15,103,0,8,660,24,796,27,129,24,660,10,796,16,129,10,681,11,848,10,86,10,2.1,2,0.087,3,0.141,3,0.289,1,0.14,0
2001-10-04,12:00,44.2,169.8,980,1366,754,0,8,910,0,15,101,0,8,722,24,817,27,136,24,722,10,817,16,136,10,743,15,865,14,88,14,2.1,2,0.087,3,0.141,3,0.289,1,0.14,0
2001-10-04,13:00,44.3,191.2,977,1366,754,0,8,910,0,15,103,0,8,632,24,517,27,262,24,720,10,816,16,136,10,734,11,854,10,92,10,2.1,2,0.087,3,0.141,3,0.289,1,0.14,0
2001-10-04,14:00,48.5,211.1,904,1366,689,0,8,892,0,15,98,0,8,598,24,604,27,198,24,654,10,793,16,129,10,657,11,820,10,93,10,2.1,2,0.087,3,0.141,3,0.289,1,0.14,0
2001-10-04,15:00,55.9,227.5,765,1366,567,0,8,849,0,15,91,0,8,516,24,522,27,224,24,529,10,743,16,114,10,528,3,784,3,78,3,2.1,2,0.087,3,0.141,3,0.289,1,0.14,0
2001-10-04,16:00,65.4,240.9,568,1366,398,0,8,763,0,15,80,0,8,278,24,394,27,114,24,359,10,644,16,91,10,322,3,582,3,74,3,2.1,2,0.087,3,0.141,3,0.289,1,0.14,0
2001-10-04,17:00,76.0,252.0,329,1366,208,0,8,505,0,15,86,0,8,142,24,251,27,81,24,168,10,445,16,61,10,182,3,510,3,64,3,2.1,2,0.087,3,0.141,3,0.289,1,0.14,0
